n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap,mean_train_score,mean_test_score,std_test_score,rank_test_score
100,60,8,1,0.5,False,0.9988882592352439,-2.6764700688144716,3.4611165177471475,4247
100,None,8,1,sqrt,False,0.9988882592352439,-2.6764700688144716,3.4611165177471475,4247
100,None,8,1,0.5,False,0.9988882592352439,-2.6764700688144716,3.4611165177471475,4247
500,15,8,2,0.7,True,0.9912411953416937,-2.681042167109585,3.6223809110606693,4259
500,30,8,2,0.7,True,0.9912436499522927,-2.6852896302927336,3.623020640063189,4260
500,None,8,2,0.7,True,0.9912436499522927,-2.6852896302927336,3.623020640063189,4260
500,60,8,2,0.7,True,0.9912436499522927,-2.6852896302927336,3.623020640063189,4260
500,45,8,2,0.7,True,0.9912436499522927,-2.6852896302927336,3.623020640063189,4260
300,15,2,2,0.7,True,0.9934216096954243,-2.6853253532403376,3.5732030774555326,4264
300,30,2,2,0.7,True,0.993434465115618,-2.6860167686146377,3.5738311550520963,4265
300,None,2,2,0.7,True,0.993434465115618,-2.6860167686146377,3.5738311550520963,4265
300,60,2,2,0.7,True,0.993434465115618,-2.6860167686146377,3.5738311550520963,4265
300,45,2,2,0.7,True,0.993434465115618,-2.6860167686146377,3.5738311550520963,4265
200,60,5,2,0.7,True,0.9928856192184483,-2.6881858319358174,3.4619775709744096,4269
200,None,5,2,0.7,True,0.9928856192184483,-2.6881858319358174,3.4619775709744096,4269
200,45,5,2,0.7,True,0.9928856192184483,-2.6881858319358174,3.4619775709744096,4269
200,30,5,2,0.7,True,0.9928856192184483,-2.6881858319358174,3.4619775709744096,4269
200,15,2,2,0.7,True,0.9933644361793762,-2.689493220954053,3.4863914494697372,4273
50,15,2,4,0.7,True,0.9859119466435506,-2.6897314521807782,3.3954161499975797,4274
50,15,5,4,0.7,True,0.9859119466435506,-2.6897314521807782,3.3954161499975797,4274
50,60,5,4,0.7,True,0.9859119466435506,-2.6897314521807782,3.3954161499975797,4274
50,60,8,4,0.7,True,0.9859119466435506,-2.6897314521807782,3.3954161499975797,4274
50,None,2,4,0.7,True,0.9859119466435506,-2.6897314521807782,3.3954161499975797,4274
50,45,2,4,0.7,True,0.9859119466435506,-2.6897314521807782,3.3954161499975797,4274
50,45,5,4,0.7,True,0.9859119466435506,-2.6897314521807782,3.3954161499975797,4274
50,45,8,4,0.7,True,0.9859119466435506,-2.6897314521807782,3.3954161499975797,4274
50,None,8,4,0.7,True,0.9859119466435506,-2.6897314521807782,3.3954161499975797,4274
50,60,2,4,0.7,True,0.9859119466435506,-2.6897314521807782,3.3954161499975797,4274
50,15,8,4,0.7,True,0.9859119466435506,-2.6897314521807782,3.3954161499975797,4274
