feature,abs_pearson_corr,pearson_corr,abs_spearman_corr,spearman_corr
Vibration_Z_wp_dda_energy,0.16223926722627635,0.16223926722627635,0.45569067463823737,0.45569067463823737
AE_RMS_wavelet_max,0.4346034854383705,-0.4346034854383705,0.40740149855680563,-0.40740149855680563
AE_RMS_peak_freq,0.4329716409569347,-0.4329716409569347,0.13572248065983317,-0.13572248065983317
Force_X_skewness,0.42089326738381583,-0.42089326738381583,0.2573575654045757,-0.2573575654045757
Force_Z_wavelet_scale_8_ratio,0.05900954105693349,0.05900954105693349,0.42070731681051016,0.42070731681051016
Force_X_wp_dda_std,0.24460111290402825,-0.24460111290402825,0.4168622617405435,-0.4168622617405435
Force_X_wp_dda_energy,0.16263050130931547,-0.16263050130931547,0.4167962126571486,-0.4167962126571486
Vibration_Y_abs_mean,0.2430978113207275,0.2430978113207275,0.40622144720056796,0.40622144720056796
Vibration_Y_shape_factor,0.2480953378744808,-0.2480953378744808,0.40622144720056796,-0.40622144720056796
Vibration_Y_wavelet_scale_8_ratio,0.24434116543378456,0.24434116543378456,0.4021129638096189,0.4021129638096189
Force_Z_wp_aaa_energy,0.34859892719394153,0.34859892719394153,0.4005719465325015,0.4005719465325015
Force_X_wp_ddd_std,0.3918845308970742,-0.3918845308970742,0.40009654673457695,-0.40009654673457695
Force_X_wp_ddd_energy,0.3877160773729167,-0.3877160773729167,0.39942952779354707,-0.39942952779354707
Force_Z_wp_dda_entropy,0.1981739990423554,-0.1981739990423554,0.39708056126373725,-0.39708056126373725
AE_RMS_wavelet_scale_8_ratio,0.3051195825738091,0.3051195825738091,0.39382111579945317,0.39382111579945317
Force_X_wp_ddd_entropy,0.38078605785045316,-0.38078605785045316,0.38846038786809045,-0.38846038786809045
Force_Y_freq_max,0.24386988055875916,-0.24386988055875916,0.38753262865016985,-0.38753262865016985
Force_Y_peak_magnitude,0.24386988055875916,-0.24386988055875916,0.38753262865016985,-0.38753262865016985
Vibration_Z_freq_mean,0.25473618584192337,0.25473618584192337,0.384923305849768,0.384923305849768
Vibration_Y_skewness,0.38115763826305815,-0.38115763826305815,0.30138887964482197,-0.30138887964482197
AE_RMS_wavelet_scale_16_ratio,0.32828860234960777,0.32828860234960777,0.3790925542086641,0.3790925542086641
Vibration_Z_freq_std,0.2100785823499074,-0.2100785823499074,0.3719469650004409,-0.3719469650004409
Vibration_Y_wavelet_std,0.370523319433367,0.370523319433367,0.1247102696072544,0.1247102696072544
Force_Y_min,0.15393117429934944,-0.15393117429934944,0.3534198131018409,-0.3534198131018409
Force_Z_freq_band_2_ratio,0.3510875609851634,-0.3510875609851634,0.2830222423791239,-0.2830222423791239
Force_Z_wp_dda_energy,0.1420644827270453,-0.1420644827270453,0.34800340425715104,-0.34800340425715104
Force_Z_wp_dda_std,0.18529419260800192,-0.18529419260800192,0.3478567138510063,-0.3478567138510063
Vibration_Y_freq_centroid,0.2723526157207834,0.2723526157207834,0.34553885183139993,0.34553885183139993
